"","Site","Knoll","Year","Date","year_month","survey_id","Observer","Species","Species_2015","Family","Abundance","Length","Confidence","Status","a","b"
"1819","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Pseudocheilinus hexataenia","Pseudocheilinus hexataenia","Labridae",1,5,0,"T",0.01452,3.0575
"1820","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,12,0,"C",0.01380875,3.041
"1821","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",1,6,0,"C",0.02173,3
"1822","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",1,5,0,"C",0.02173,3
"1823","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,6,0,"C",0.006954,3
"1824","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,7,0,"C",0.006954,3
"1825","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,5,0,"C",0.006954,3
"1826","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Cheilodipterus macrodon","Cheilodipterus spp.","Apogonidae",1,15,0,"C",0.009835,3.055
"1827","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Cheilodipterus macrodon","Cheilodipterus spp.","Apogonidae",1,12,0,"C",0.009835,3.055
"1828","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,12,0,"C",0.00501,3.1
"1829","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Larabicus quadrilineatus","Larabicus quadrilineatus","Labridae",1,5,0,"C",0.01380875,3.041
"1830","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Neopomacentrus miryae","Neopomacentrus miryae","Pomacentridae",3,10,0,"C",0.0169,3
"1831","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,7,0,"T",0.0089,3.278
"1832","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",1,15,0,"T",0.0379275,2.918875
"1833","Katza","2",2018,2018-09-04,"2018 b","Katza_2_2018-09-04","Itai Granot","Amphiprion bicinctus","Amphiprion bicinctus","Pomacentridae",1,8,0,"C",0.01855,3
"1834","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",3,3,0,"C",0.0273963636363636,2.95906060606061
"1835","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",2,5,0,"C",0.0273963636363636,2.95906060606061
"1836","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Abudefduf vaigiensis","Abudefduf spp.","Pomacentridae",14,8,0,"T",0.0152025,3.169
"1837","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Hemiramphus far","Hemiramphidae","Hemiramphidae",10,12,0,"T",0.010155,2.845
"1838","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Chlorurus sordidus","Scaridae","Scaridae",1,15,0,"T",0.0248134375,2.93332291666667
"1839","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Parupeneus macronemus","Mullidae","Mullidae",1,12,0,"T",0.00688666666666667,3.26266666666667
"1840","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Parupeneus macronemus","Mullidae","Mullidae",1,17,0,"T",0.00688666666666667,3.26266666666667
"1841","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Lethrinus mahsena","Lethrinidae","Lethrinidae",1,18,0,"T",0.0548016666666667,2.72845
"1842","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Gerres oyena","Gerreidae","Gerreidae",8,8,0,"T",0.0165,2.975
"1843","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Gerres oyena","Gerreidae","Gerreidae",6,10,0,"T",0.0165,2.975
"1844","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",2,8,0,"T",0.0379275,2.918875
"1845","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",2,14,0,"T",0.0379275,2.918875
"1846","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Rhinecanthus assasi","Balistidae","Balistidae",1,18,0,"T",0.00885,3.277
"1847","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Chaetodon trifascialis","Chaetodon trifascialis","Chaetodontidae",1,14,0,"T",0.0468,2.758
"1848","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",3,6,0,"C",0.02389,3
"1849","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",4,1,0,"C",0.02389,3
"1850","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Cephalopholis hemistiktos","Serranidae","Serranidae",1,12,0,"T",0.0175,3
"1851","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,10,0,"T",0.01380875,3.041
"1852","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,16,0,"T",0.01380875,3.041
"1853","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Thalassoma rueppellii","Thalassoma spp.","Labridae",2,5,0,"T",0.01380875,3.041
"1854","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",8,4,0,"C",0.02058,3
"1855","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",5,8,0,"C",0.02058,3
"1856","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",8,6,0,"C",0.02058,3
"1857","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",1,12,0,"T",0.0301466666666667,2.99466666666667
"1858","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",1,14,0,"T",0.0301466666666667,2.99466666666667
"1859","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",4,6,0,"T",0.0089,3.278
"1860","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",8,4,0,"T",0.0089,3.278
"1861","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Neoglyphidodon melas","Neoglyphidodon melas","Pomacentridae",4,5,0,"C",0.0273963636363636,2.95906060606061
"1862","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",40,2,0,"C",0.011,3.24
"1863","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",1,2,0,"C",0.0133,3
"1864","Princess","1",2018,2018-09-03,"2018 b","Princess_1_2018-09-03","Renanel Pickholtz","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",13,2,0,"C",0.009835,3.055
"1865","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Scarus fuscopurpureus","Scaridae","Scaridae",1,21,0,"T",0.0248134375,2.93332291666667
"1866","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Gerres oyena","Gerreidae","Gerreidae",1,8,0,"T",0.0165,2.975
"1867","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",189,2,0,"C",0.011,3.24
"1868","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",60,2,0,"C",0.009835,3.055
"1869","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Cheilodipterus novemstriatus","Cheilodipterus spp.","Apogonidae",1,5,0,"C",0.009835,3.055
"1870","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",7,2,0,"C",0.02058,3
"1871","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,3,0,"C",0.02058,3
"1872","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",2,3,0,"C",0.00501,3.1
"1873","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",2,2,0,"C",0.00501,3.1
"1874","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,4,0,"C",0.00501,3.1
"1875","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,5,0,"C",0.00501,3.1
"1876","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Cephalopholis hemistiktos","Serranidae","Serranidae",1,18,0,"T",0.0175,3
"1877","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,2,0,"C",0.006954,3
"1878","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",4,7,0,"C",0.02978,3
"1879","Princess","19",2018,2018-09-03,"2018 b","Princess_19_2018-09-03","Renanel Pickholtz","Ecsenius aroni","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"1880","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Ecsenius nalolo","Blenniidae","Blenniidae",1,2,0,"C",0.0061,3
"1881","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chlorurus sordidus","Scaridae","Scaridae",1,16,0,"T",0.0248134375,2.93332291666667
"1882","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Calotomus viridescens","Scaridae","Scaridae",1,8,0,"T",0.0248134375,2.93332291666667
"1883","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Calotomus viridescens","Scaridae","Scaridae",1,10,0,"T",0.0248134375,2.93332291666667
"1884","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Calotomus viridescens","Scaridae","Scaridae",1,12,0,"T",0.0248134375,2.93332291666667
"1885","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Parupeneus forsskali","Mullidae","Mullidae",1,8,0,"T",0.007,3.1699
"1886","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,14,0,"T",0.01380875,3.041
"1887","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,16,0,"T",0.01380875,3.041
"1888","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",1,10,0,"T",0.0379275,2.918875
"1889","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",1,14,0,"T",0.0379275,2.918875
"1890","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",3,1,0,"C",0.0175096041666667,3.04466479166667
"1891","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",4,6,0,"C",0.02978,3
"1892","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",5,4,0,"C",0.02978,3
"1893","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",2,2,0,"C",0.02978,3
"1894","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chromis viridis","Chromis viridis","Pomacentridae",4,3,0,"C",0.021625,2.892
"1895","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chromis viridis","Chromis viridis","Pomacentridae",1,1,0,"C",0.021625,2.892
"1896","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,18,0,"T",0.01945,2.9315
"1897","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",1,5,0,"C",0.0133,3
"1898","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",1,4,0,"C",0.0133,3
"1899","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,4,0,"C",0.02058,3
"1900","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",2,6,0,"C",0.02058,3
"1901","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,4,0,"C",0.0273963636363636,2.95906060606061
"1902","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,6,0,"C",0.0273963636363636,2.95906060606061
"1903","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",2,2,0,"C",0.0273963636363636,2.95906060606061
"1904","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Paracheilinus octotaenia","Labridae","Labridae",1,2,0,"T",0.01380875,3.041
"1905","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Paracheilinus octotaenia","Labridae","Labridae",1,2,0,"T",0.01380875,3.041
"1906","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,2,0,"C",0.00501,3.1
"1907","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Coris caudimacula","Coris caudimacula","Labridae",1,6,0,"T",0.01380875,3.041
"1908","Princess","20",2018,2018-09-03,"2018 b","Princess_20_2018-09-03","Renanel Pickholtz","Chaetodon auriga","Chaetodon auriga","Chaetodontidae",1,13,0,"T",0.0271,2.9965
"1909","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Sufflamen albicaudatum","Balistidae","Balistidae",1,18,0,"T",0.00885,3.277
"1910","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Sufflamen albicaudatum","Balistidae","Balistidae",1,15,0,"T",0.00885,3.277
"1911","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cephalopholis miniata","Serranidae","Serranidae",1,20,0,"T",0.0186233333333333,3.08466666666667
"1912","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cephalopholis miniata","Serranidae","Serranidae",1,18,0,"T",0.0186233333333333,3.08466666666667
"1913","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cephalopholis miniata","Serranidae","Serranidae",1,12,0,"T",0.0186233333333333,3.08466666666667
"1914","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",6,8,0,"C",0.0175096041666667,3.04466479166667
"1915","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",12,4,0,"C",0.0175096041666667,3.04466479166667
"1916","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",6,3,0,"C",0.0175096041666667,3.04466479166667
"1917","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Chromis viridis","Chromis viridis","Pomacentridae",30,3,0,"C",0.021625,2.892
"1918","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Chlorurus sordidus","Scaridae","Scaridae",1,20,0,"T",0.0248134375,2.93332291666667
"1919","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",18,4,0,"C",0.009835,3.055
"1920","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",6,5,0,"C",0.009835,3.055
"1921","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",8,4,0,"C",0.009835,3.055
"1922","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",20,4,0,"C",0.011,3.24
"1923","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",20,3,0,"C",0.011,3.24
"1924","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",4,6,0,"C",0.0273963636363636,2.95906060606061
"1925","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,4,0,"C",0.0273963636363636,2.95906060606061
"1926","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,2,0,"C",0.0273963636363636,2.95906060606061
"1927","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",2,10,0,"T",0.0301466666666667,2.99466666666667
"1928","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",1,8,0,"T",0.0301466666666667,2.99466666666667
"1929","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Centropyge multispinis","Centropyge multispinis","Pomacanthidae",1,12,0,"T",0.0301466666666667,2.99466666666667
"1930","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Ostracion cyanurus","Ostracion spp.","Ostraciidae",1,12,0,"T",0.101,2.588
"1931","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Cephalopholis hemistiktos","Serranidae","Serranidae",1,12,0,"T",0.0175,3
"1932","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,15,0,"T",0.0089,3.278
"1933","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Dascyllus trimaculatus","Dascyllus trimaculatus","Pomacentridae",1,12,0,"C",0.0716,2.635
"1934","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,4,0,"C",0.02058,3
"1935","Princess","14",2018,2018-09-03,"2018 b","Princess_14_2018-09-03","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",3,6,0,"C",0.02058,3
